asin,product_name,bag_type,brand,material,color,gender,current_price,original_price,discount,rating,review_count,prime_eligible,availability,delivery_info,bestseller_badge,product_url,category,scraped_at
B07RH9VSL4,Reli. Contractor Garbage Bags 55 Gallon | 20 Trash Bags | Heavy Duty | Black Contractor,Other Bag,N/A,N/A,Black,Unisex,26.,$1.35,,4.5 out of 5 stars,0,No,4.5,N/A,N/A,https://www.amazon.com/Reli-ProGrade-Contractor-Garbage-Construction/dp/B07RH9VSL4/ref=sr_1_47?dib=eyJ2IjoiMSJ9.tFemjgmJnL5a5D1JT7SG_SMyR2UoWB10yeTYiDT8_S2sO9GwsgpSycAoHLOmWDIu11tSXASr4Jiv5iUssdWATWb1OaZDiGMA-_6YbESd0Etkil6RURiRh5Ex0-7RNlZTxPOtcqW7dLWOF6fdwqVtdGxTRV8dsjVR34ZYtGIPD_z7sJBBekYOaQQ-Hv4UFhzVAhOxP2OgvajmCh4UYq7eA3BnU-nbseMB9J1KlZX7wvnnMXLTboBqJxrXYXx9Fue2T4X4Boha2HKQwecuBsUh5uTzb_SL6x-uK4f0usVHeW8.7QSCjCkbdElcTF2e529nWJAE3f5uyaCmc70uUTZ74gQ&dib_tag=se&keywords=bags&qid=1763313085&sr=8-47,Bags,2025-11-16 17:11:26
B0DJM2J2G4,"Fuxury 1000 Count Thank You Plastic Bags (11.5"" x 6.5"" x 21"") White, T-shirt, Grocery, Take Out, To Go, Retail Shopping Bags in Bulk (Made in USA)",Other Bag,N/A,N/A,White,Unisex,28.,$0.03,N/A,4.4 out of 5 stars,0,No,4.4,N/A,N/A,https://www.amazon.com/Fuxury-Plastic-T-shirt-Grocery-Shopping/dp/B0DJM2J2G4/ref=sr_1_48?dib=eyJ2IjoiMSJ9.tFemjgmJnL5a5D1JT7SG_SMyR2UoWB10yeTYiDT8_S2sO9GwsgpSycAoHLOmWDIu11tSXASr4Jiv5iUssdWATWb1OaZDiGMA-_6YbESd0Etkil6RURiRh5Ex0-7RNlZTxPOtcqW7dLWOF6fdwqVtdGxTRV8dsjVR34ZYtGIPD_z7sJBBekYOaQQ-Hv4UFhzVAhOxP2OgvajmCh4UYq7eA3BnU-nbseMB9J1KlZX7wvnnMXLTboBqJxrXYXx9Fue2T4X4Boha2HKQwecuBsUh5uTzb_SL6x-uK4f0usVHeW8.7QSCjCkbdElcTF2e529nWJAE3f5uyaCmc70uUTZ74gQ&dib_tag=se&keywords=bags&qid=1763313085&sr=8-48,Bags,2025-11-16 17:11:26
B01GNWA6JI,"TashiBox Shopping Bags/Thank You Bags/Reusable and Disposable Grocery Bag - Measures 11.5"""" X 6.25"""" X 21"""", 15mic, 0.6 Mil (308)"", transparent (Bag-308)",Other Bag,N/A,N/A,N/A,Unisex,13.,13.,,4.7 out of 5 stars,0,No,4.7,N/A,Limited time deal,https://www.amazon.com/TashiBox-plastic-Shopping-Reusable-Disposable/dp/B01GNWA6JI/ref=mp_s_a_1_15?dib=eyJ2IjoiMSJ9.AXBSiJXmAB2aTzwcBo8Sy6xKAIyVFdcyM9J69K5YFJjAFSs0VrHeFiRHG8ok646p76_wuAAWeaRsPCyE_yvA1XhFozWtvKwiXb18wV1QjPnmFE2vXVdA82MQtUkVPruqF3DxdIWWbYhJyI4e9SSTqXib2u2zmb8mCztjLqtTGtSViKksRizMixNgJGphUnlJABtYaqvAExXkTmLWyp7Wsg.hnIFCRN3drTmKB1PDP0Z3FuKHEetBokn6gaShO42hC8&dib_tag=se&keywords=bags&qid=1763313090&sr=8-15,Bags,2025-11-16 17:11:32
B093RJ216Z,"MESHA Black Gift Bags 5.25x3.75x8 Inch Small Kraft Paper Bags with Handles Bulk,100 Pack for Small Business,Wedding Party Favor",Other Bag,Forestry practices,N/A,Black,Unisex,22.,22.,,4.7 out of 5 stars,0,No,Black,N/A,Ends in 14:48:27,https://www.amazon.com/MESHA-5-25x3-75x8-Handles-Business-Wedding/dp/B093RJ216Z/ref=mp_s_a_1_16?dib=eyJ2IjoiMSJ9.AXBSiJXmAB2aTzwcBo8Sy6xKAIyVFdcyM9J69K5YFJjAFSs0VrHeFiRHG8ok646p76_wuAAWeaRsPCyE_yvA1XhFozWtvKwiXb18wV1QjPnmFE2vXVdA82MQtUkVPruqF3DxdIWWbYhJyI4e9SSTqXib2u2zmb8mCztjLqtTGtSViKksRizMixNgJGphUnlJABtYaqvAExXkTmLWyp7Wsg.hnIFCRN3drTmKB1PDP0Z3FuKHEetBokn6gaShO42hC8&dib_tag=se&keywords=bags&qid=1763313090&sr=8-16,Bags,2025-11-16 17:11:32
B00DH4J0SE,"Ultrasac 33 Gallon Trash Bags - (Huge 100 Pack/w Ties) - 39"" x 33"" Heavy Duty Large Professional Quality Black Garbage Bags - Extra Strong Plastic Trashbags for Home, Kitchen, Lawn, and Other",Other Bag,N/A,N/A,Black,Unisex,22.,22.,,4.6 out of 5 stars,0,No,4.6,N/A,N/A,https://www.amazon.com/Aluf-Plastics-792763-Ultrasac-Professional/dp/B00DH4J0SE/ref=mp_s_a_1_17?dib=eyJ2IjoiMSJ9.AXBSiJXmAB2aTzwcBo8Sy6xKAIyVFdcyM9J69K5YFJjAFSs0VrHeFiRHG8ok646p76_wuAAWeaRsPCyE_yvA1XhFozWtvKwiXb18wV1QjPnmFE2vXVdA82MQtUkVPruqF3DxdIWWbYhJyI4e9SSTqXib2u2zmb8mCztjLqtTGtSViKksRizMixNgJGphUnlJABtYaqvAExXkTmLWyp7Wsg.hnIFCRN3drTmKB1PDP0Z3FuKHEetBokn6gaShO42hC8&dib_tag=se&keywords=bags&qid=1763313090&sr=8-17,Bags,2025-11-16 17:11:32
B0CLCWYZJP,"vanhel 100 Pack Brown Paper Bags with Handles,8x4.25x10.5 Inches,Gift Bags Medium Size,Gifts Bag Bulk for Festival,Birthday,Favor,Party,Shopping,Retail Merchandise.",Other Bag,N/A,N/A,Brown,Unisex,23.,23.,,4.7 out of 5 stars,0,No,Brown,N/A,N/A,https://www.amazon.com/vanhel-Handles-8x4-25x10-5-Birthday-Merchandise/dp/B0CLCWYZJP/ref=mp_s_a_1_18?dib=eyJ2IjoiMSJ9.AXBSiJXmAB2aTzwcBo8Sy6xKAIyVFdcyM9J69K5YFJjAFSs0VrHeFiRHG8ok646p76_wuAAWeaRsPCyE_yvA1XhFozWtvKwiXb18wV1QjPnmFE2vXVdA82MQtUkVPruqF3DxdIWWbYhJyI4e9SSTqXib2u2zmb8mCztjLqtTGtSViKksRizMixNgJGphUnlJABtYaqvAExXkTmLWyp7Wsg.hnIFCRN3drTmKB1PDP0Z3FuKHEetBokn6gaShO42hC8&dib_tag=se&keywords=bags&qid=1763313090&sr=8-18,Bags,2025-11-16 17:11:32
B0829ZQ6CD,"Handle Trash Bags 4 Gallon 100 Counts Small Garbage Bags for Office,Kitchen,Bedroom Waste Bin, Rubbish,Trash Can Liner",Other Bag,N/A,N/A,N/A,Unisex,8.,8.,,4.3 out of 5 stars,0,No,4.3,N/A,N/A,https://www.amazon.com/Handle-Garbage-Kitchen-Bedroom-Rubbish/dp/B0829ZQ6CD/ref=mp_s_a_1_19?dib=eyJ2IjoiMSJ9.AXBSiJXmAB2aTzwcBo8Sy6xKAIyVFdcyM9J69K5YFJjAFSs0VrHeFiRHG8ok646p76_wuAAWeaRsPCyE_yvA1XhFozWtvKwiXb18wV1QjPnmFE2vXVdA82MQtUkVPruqF3DxdIWWbYhJyI4e9SSTqXib2u2zmb8mCztjLqtTGtSViKksRizMixNgJGphUnlJABtYaqvAExXkTmLWyp7Wsg.hnIFCRN3drTmKB1PDP0Z3FuKHEetBokn6gaShO42hC8&dib_tag=se&keywords=bags&qid=1763313090&sr=8-19,Bags,2025-11-16 17:11:32
B07R1HGJXP,"BagDream 100Pcs 16x6x12 Inches Kraft Paper Bags with Handles Bulk, Large Shopping Bags for Gifts, Grocery, Merchandise, Party Favor, Take-out, Recycled Black Black Paper Sacks",Other Bag,Forestry practices,N/A,Black,Unisex,49.,49.,,4.7 out of 5 stars,0,No,Black,N/A,N/A,https://www.amazon.com/BagDream-16x6x12-Shopping-Mechandise-Recyclable/dp/B07R1HGJXP/ref=mp_s_a_1_20?dib=eyJ2IjoiMSJ9.AXBSiJXmAB2aTzwcBo8Sy6xKAIyVFdcyM9J69K5YFJjAFSs0VrHeFiRHG8ok646p76_wuAAWeaRsPCyE_yvA1XhFozWtvKwiXb18wV1QjPnmFE2vXVdA82MQtUkVPruqF3DxdIWWbYhJyI4e9SSTqXib2u2zmb8mCztjLqtTGtSViKksRizMixNgJGphUnlJABtYaqvAExXkTmLWyp7Wsg.hnIFCRN3drTmKB1PDP0Z3FuKHEetBokn6gaShO42hC8&dib_tag=se&keywords=bags&qid=1763313090&sr=8-20,Bags,2025-11-16 17:11:32
B08FX5QBHF,"5 Gallon 330 Counts Strong Trash Bags Garbage Bags by Teivio, Bathroom Trash Can Bin Liners, Plastic Bags for home office kitchen, Clear",Other Bag,N/A,N/A,N/A,Unisex,21.,21.,,4.4 out of 5 stars,0,No,1 Count (Pack of 330),N/A,N/A,https://www.amazon.com/Garbage-Teivio-Bathroom-Plastic-kitchen/dp/B08FX5QBHF/ref=mp_s_a_1_21?dib=eyJ2IjoiMSJ9.AXBSiJXmAB2aTzwcBo8Sy6xKAIyVFdcyM9J69K5YFJjAFSs0VrHeFiRHG8ok646p76_wuAAWeaRsPCyE_yvA1XhFozWtvKwiXb18wV1QjPnmFE2vXVdA82MQtUkVPruqF3DxdIWWbYhJyI4e9SSTqXib2u2zmb8mCztjLqtTGtSViKksRizMixNgJGphUnlJABtYaqvAExXkTmLWyp7Wsg.hnIFCRN3drTmKB1PDP0Z3FuKHEetBokn6gaShO42hC8&dib_tag=se&keywords=bags&qid=1763313090&sr=8-21,Bags,2025-11-16 17:11:32
B079KMPJ12,"Forid Small Trash Bags for Bathroom - 2.6 Gallon Garbage Bags Unscented,Extra Thick Strong Wastebasket Can Liners for Home Office Bedroom,150 Bags Multi Colored",Other Bag,N/A,N/A,Red,Unisex,18.,18.,,4.6 out of 5 stars,0,No,1 Count (Pack of 150),N/A,N/A,https://www.amazon.com/Forid-Small-Trash-Bags-Bathroom/dp/B079KMPJ12/ref=mp_s_a_1_22?dib=eyJ2IjoiMSJ9.AXBSiJXmAB2aTzwcBo8Sy6xKAIyVFdcyM9J69K5YFJjAFSs0VrHeFiRHG8ok646p76_wuAAWeaRsPCyE_yvA1XhFozWtvKwiXb18wV1QjPnmFE2vXVdA82MQtUkVPruqF3DxdIWWbYhJyI4e9SSTqXib2u2zmb8mCztjLqtTGtSViKksRizMixNgJGphUnlJABtYaqvAExXkTmLWyp7Wsg.hnIFCRN3drTmKB1PDP0Z3FuKHEetBokn6gaShO42hC8&dib_tag=se&keywords=bags&qid=1763313090&sr=8-22,Bags,2025-11-16 17:11:32
B095WLW6KB,"Funfery 100 pcs Black Mylar Holographic Bags Packaging Bags,Clear Resealable Bag Foil Pouch Bag for Food Storage and Lipgloss,Jewelry,Eyelash Packaging for Small Business(2.4x3.9Inch)",Other Bag,N/A,N/A,Black,Unisex,6.,6.,,4.6 out of 5 stars,0,No,4.6,N/A,N/A,https://www.amazon.com/Holographic-Packaging-Resealable-Ziplock-Lipgloss/dp/B095WLW6KB/ref=mp_s_a_1_23?dib=eyJ2IjoiMSJ9.AXBSiJXmAB2aTzwcBo8Sy6xKAIyVFdcyM9J69K5YFJjAFSs0VrHeFiRHG8ok646p76_wuAAWeaRsPCyE_yvA1XhFozWtvKwiXb18wV1QjPnmFE2vXVdA82MQtUkVPruqF3DxdIWWbYhJyI4e9SSTqXib2u2zmb8mCztjLqtTGtSViKksRizMixNgJGphUnlJABtYaqvAExXkTmLWyp7Wsg.hnIFCRN3drTmKB1PDP0Z3FuKHEetBokn6gaShO42hC8&dib_tag=se&keywords=bags&qid=1763313090&sr=8-23,Bags,2025-11-16 17:11:32
B0C13J4JD5,"Toovip 90 Pack White Kraft Paper Bags with Handles Bulk, 3 Assorted Sizes Gift Wrap Bags for Favors Grocery Retail Party Birthday Shopping Business Goody Craft Merchandise Take Out Sacks",Other Bag,Forestry practices,N/A,White,Unisex,27.,27.,,4.8 out of 5 stars,0,No,White,N/A,N/A,https://www.amazon.com/Toovip-Paper-Bags-Assorted-Merchandise/dp/B0C13J4JD5/ref=mp_s_a_1_24?dib=eyJ2IjoiMSJ9.AXBSiJXmAB2aTzwcBo8Sy6xKAIyVFdcyM9J69K5YFJjAFSs0VrHeFiRHG8ok646p76_wuAAWeaRsPCyE_yvA1XhFozWtvKwiXb18wV1QjPnmFE2vXVdA82MQtUkVPruqF3DxdIWWbYhJyI4e9SSTqXib2u2zmb8mCztjLqtTGtSViKksRizMixNgJGphUnlJABtYaqvAExXkTmLWyp7Wsg.hnIFCRN3drTmKB1PDP0Z3FuKHEetBokn6gaShO42hC8&dib_tag=se&keywords=bags&qid=1763313090&sr=8-24,Bags,2025-11-16 17:11:32
B08W3NF4BN,"Purple Q Crafts Large Plastic Shopping Bags with Thank You Logo 16"" x 18"" Boutique Bags with Handles 100 Pack for Merchandise, Gifts, Trade Shows and More…",Other Bag,N/A,N/A,Purple,Unisex,26.,26.,,4.8 out of 5 stars,0,No,black,N/A,N/A,https://www.amazon.com/Plastic-Shopping-Boutique-Handles-Merchandise/dp/B08W3NF4BN/ref=mp_s_a_1_25?dib=eyJ2IjoiMSJ9.AXBSiJXmAB2aTzwcBo8Sy6xKAIyVFdcyM9J69K5YFJjAFSs0VrHeFiRHG8ok646p76_wuAAWeaRsPCyE_yvA1XhFozWtvKwiXb18wV1QjPnmFE2vXVdA82MQtUkVPruqF3DxdIWWbYhJyI4e9SSTqXib2u2zmb8mCztjLqtTGtSViKksRizMixNgJGphUnlJABtYaqvAExXkTmLWyp7Wsg.hnIFCRN3drTmKB1PDP0Z3FuKHEetBokn6gaShO42hC8&dib_tag=se&keywords=bags&qid=1763313090&sr=8-25,Bags,2025-11-16 17:11:32
B08YP166KW,"Plastic Party Favor Small Gift Bags, 100 PCS 6"" x 8"" Goodie Bags for Kids, Candy Treat Pouches Bulk with Handle for Kids' Birthday Party, Thanksgiving, Christmas, Halloween, 10 Colors",Other Bag,N/A,N/A,N/A,Kids,7.,7.,,4.6 out of 5 stars,0,No,Multicolor-100PCS,N/A,N/A,https://www.amazon.com/VieFantaisie-Assorted-Birthday-Christmas-Halloween/dp/B08YP166KW/ref=mp_s_a_1_26?dib=eyJ2IjoiMSJ9.AXBSiJXmAB2aTzwcBo8Sy6xKAIyVFdcyM9J69K5YFJjAFSs0VrHeFiRHG8ok646p76_wuAAWeaRsPCyE_yvA1XhFozWtvKwiXb18wV1QjPnmFE2vXVdA82MQtUkVPruqF3DxdIWWbYhJyI4e9SSTqXib2u2zmb8mCztjLqtTGtSViKksRizMixNgJGphUnlJABtYaqvAExXkTmLWyp7Wsg.hnIFCRN3drTmKB1PDP0Z3FuKHEetBokn6gaShO42hC8&dib_tag=se&keywords=bags&qid=1763313090&sr=8-26,Bags,2025-11-16 17:11:32
B07DY4GLMW,Reli. SuperValue 13 Gallon Trash Bags | 1000 Count Bulk | Tall Kitchen | Can Liners | Clear Multi-Use Garbage Bags,Other Bag,N/A,N/A,N/A,Unisex,52.,52.,,4.1 out of 5 stars,0,No,4.1,N/A,N/A,https://www.amazon.com/Reli-SuperValue-Kitchen-Multi-Use-Garbage/dp/B07DY4GLMW/ref=mp_s_a_1_27?dib=eyJ2IjoiMSJ9.AXBSiJXmAB2aTzwcBo8Sy6xKAIyVFdcyM9J69K5YFJjAFSs0VrHeFiRHG8ok646p76_wuAAWeaRsPCyE_yvA1XhFozWtvKwiXb18wV1QjPnmFE2vXVdA82MQtUkVPruqF3DxdIWWbYhJyI4e9SSTqXib2u2zmb8mCztjLqtTGtSViKksRizMixNgJGphUnlJABtYaqvAExXkTmLWyp7Wsg.hnIFCRN3drTmKB1PDP0Z3FuKHEetBokn6gaShO42hC8&dib_tag=se&keywords=bags&qid=1763313090&sr=8-27,Bags,2025-11-16 17:11:32
B01N2WU339,"BagDream Gift Bags 10x5x13 50Pcs Brown Kraft Paper Gift Bags with Handles Bulk for Shopping, Merchandise, Retail, Grocery, Party Favor, Recycled Paper Sacks",Other Bag,Forestry practices,N/A,Brown,Unisex,20.,20.,,4.7 out of 5 stars,0,No,Brown,N/A,N/A,https://www.amazon.com/BagDream-Debbie-Shopping-Mechandise-Recycled/dp/B01N2WU339/ref=mp_s_a_1_28?dib=eyJ2IjoiMSJ9.AXBSiJXmAB2aTzwcBo8Sy6xKAIyVFdcyM9J69K5YFJjAFSs0VrHeFiRHG8ok646p76_wuAAWeaRsPCyE_yvA1XhFozWtvKwiXb18wV1QjPnmFE2vXVdA82MQtUkVPruqF3DxdIWWbYhJyI4e9SSTqXib2u2zmb8mCztjLqtTGtSViKksRizMixNgJGphUnlJABtYaqvAExXkTmLWyp7Wsg.hnIFCRN3drTmKB1PDP0Z3FuKHEetBokn6gaShO42hC8&dib_tag=se&keywords=bags&qid=1763313090&sr=8-28,Bags,2025-11-16 17:11:32
B083BY3WPB,"Ultrasac Black Large Heavy Duty Drawstring Trash Bags 33 Gallon 1.4 MIL, 33.5"" x 38"" - Pack of 86 - For Home, Commercial, Construction, & Outdoor",Other Bag,N/A,N/A,Black,Unisex,23.,$0.28,,4.6 out of 5 stars,0,No,4.6,N/A,N/A,https://www.amazon.com/Black-Large-Drawstring-Trash-86-Count/dp/B083BY3WPB/ref=sr_1_97?dib=eyJ2IjoiMSJ9.2IPQ7VjR-y_otuly9OVeU0zpF8YOGNkmfi4b6Anj4YKBuCThKvzIAOhR4nHJ8QdhXOABysaQGiVXpza3HeWqhU2nbo0rlt1BvIJ9D99Vw9-9JJtPEO2FCGeaWMv8Ecu0NMutEsQqzAYk3FT5Ssp3xyBWbvNxqKBcMWbF1IkBb1VO_fDR3hyC2huEELqbR2DPEjk2wrw1csdjlUqHpjBeKHTbmwRPvaOqlCw3x2NnExPLOFGvkbFJRZlG-DbMcUV_aIJTcn6RFsDiC-RhbNdcv4pvyyzgOnYkAgX4t1NXrzE.qZ31MH_IrrRTpA5duCiN7u-nNZOwtN9Y_0C42EtDch4&dib_tag=se&keywords=bags&qid=1763313097&sr=8-97,Bags,2025-11-16 17:11:38
B0C2Z537J3,"43"" Travel Garment Bag with Accessories Zipper Pocket, Heavy Duty Suit Bag for Suits, Tuxedos, Dresses, Coats, Black, 1 pack",Travel Bag,N/A,N/A,Black,Men,9.,$12.99,N/A,4.4 out of 5 stars,0,No,4.4,N/A,N/A,https://www.amazon.com/Lazebox-Garment-Storage-Waterproof-Hanging/dp/B0C2Z537J3/ref=sr_1_98?dib=eyJ2IjoiMSJ9.2IPQ7VjR-y_otuly9OVeU0zpF8YOGNkmfi4b6Anj4YKBuCThKvzIAOhR4nHJ8QdhXOABysaQGiVXpza3HeWqhU2nbo0rlt1BvIJ9D99Vw9-9JJtPEO2FCGeaWMv8Ecu0NMutEsQqzAYk3FT5Ssp3xyBWbvNxqKBcMWbF1IkBb1VO_fDR3hyC2huEELqbR2DPEjk2wrw1csdjlUqHpjBeKHTbmwRPvaOqlCw3x2NnExPLOFGvkbFJRZlG-DbMcUV_aIJTcn6RFsDiC-RhbNdcv4pvyyzgOnYkAgX4t1NXrzE.qZ31MH_IrrRTpA5duCiN7u-nNZOwtN9Y_0C42EtDch4&dib_tag=se&keywords=bags&qid=1763313097&sr=8-98,Bags,2025-11-16 17:11:38
B0D8CY1JYZ,COACH Tabby Shoulder Bag 20,Shoulder Bag,N/A,N/A,N/A,Unisex,350.,350.,N/A,4.2 out of 5 stars,0,No,4.2,N/A,N/A,https://www.amazon.com/COACH-Tabby-Shoulder-Bag-Merlot/dp/B0D8CY1JYZ/ref=sr_1_99?dib=eyJ2IjoiMSJ9.2IPQ7VjR-y_otuly9OVeU0zpF8YOGNkmfi4b6Anj4YKBuCThKvzIAOhR4nHJ8QdhXOABysaQGiVXpza3HeWqhU2nbo0rlt1BvIJ9D99Vw9-9JJtPEO2FCGeaWMv8Ecu0NMutEsQqzAYk3FT5Ssp3xyBWbvNxqKBcMWbF1IkBb1VO_fDR3hyC2huEELqbR2DPEjk2wrw1csdjlUqHpjBeKHTbmwRPvaOqlCw3x2NnExPLOFGvkbFJRZlG-DbMcUV_aIJTcn6RFsDiC-RhbNdcv4pvyyzgOnYkAgX4t1NXrzE.qZ31MH_IrrRTpA5duCiN7u-nNZOwtN9Y_0C42EtDch4&dib_tag=se&keywords=bags&qid=1763313097&sr=8-99,Bags,2025-11-16 17:11:38
B0BL42JY41,"Hefty Ultra Strong 13 Gallon Trash Bags, Tall Kitchen Trash Bags 13 Gallon Size, Resist Leaks, Punctures, and Rips, Continuous Odor Control, White, Fabuloso Lemon Scent, 110 Bags",Other Bag,N/A,N/A,White,Unisex,23.,$0.21,N/A,4.8 out of 5 stars,0,No,110 Count (Pack of 1),N/A,N/A,https://www.amazon.com/Hefty-Strong-Kitchen-Fabuloso-Gallon/dp/B0BL42JY41/ref=sr_1_100?dib=eyJ2IjoiMSJ9.2IPQ7VjR-y_otuly9OVeU0zpF8YOGNkmfi4b6Anj4YKBuCThKvzIAOhR4nHJ8QdhXOABysaQGiVXpza3HeWqhU2nbo0rlt1BvIJ9D99Vw9-9JJtPEO2FCGeaWMv8Ecu0NMutEsQqzAYk3FT5Ssp3xyBWbvNxqKBcMWbF1IkBb1VO_fDR3hyC2huEELqbR2DPEjk2wrw1csdjlUqHpjBeKHTbmwRPvaOqlCw3x2NnExPLOFGvkbFJRZlG-DbMcUV_aIJTcn6RFsDiC-RhbNdcv4pvyyzgOnYkAgX4t1NXrzE.qZ31MH_IrrRTpA5duCiN7u-nNZOwtN9Y_0C42EtDch4&dib_tag=se&keywords=bags&qid=1763313097&rdc=1&sr=8-100,Bags,2025-11-16 17:11:38
B0B5C5VSSY,"Small Plastic Bags, 300 PCS Mini Baggies, 3 Assorted Sizes, Transparent Jewelry Bag Reclosable, Clear Bag, Resealable Poly Bags for Pill, Beads, Screws, Packaging",Other Bag,N/A,N/A,N/A,Unisex,5.,$0.02,N/A,4.7 out of 5 stars,0,No,4.7,N/A,N/A,https://www.amazon.com/Assorted-Transparent-Reclosable-Resealable-Packaging/dp/B0B5C5VSSY/ref=sr_1_101?dib=eyJ2IjoiMSJ9.2IPQ7VjR-y_otuly9OVeU0zpF8YOGNkmfi4b6Anj4YKBuCThKvzIAOhR4nHJ8QdhXOABysaQGiVXpza3HeWqhU2nbo0rlt1BvIJ9D99Vw9-9JJtPEO2FCGeaWMv8Ecu0NMutEsQqzAYk3FT5Ssp3xyBWbvNxqKBcMWbF1IkBb1VO_fDR3hyC2huEELqbR2DPEjk2wrw1csdjlUqHpjBeKHTbmwRPvaOqlCw3x2NnExPLOFGvkbFJRZlG-DbMcUV_aIJTcn6RFsDiC-RhbNdcv4pvyyzgOnYkAgX4t1NXrzE.qZ31MH_IrrRTpA5duCiN7u-nNZOwtN9Y_0C42EtDch4&dib_tag=se&keywords=bags&qid=1763313097&sr=8-101,Bags,2025-11-16 17:11:38
B07H8QG78V,"Reli. 40 to 45 Gallon Trash Bags Heavy Duty | 250 Trash Bags | Super Sizeable, Black, Garbage for Serious Cleanup",Other Bag,N/A,N/A,Black,Unisex,56.,$0.23,N/A,4.2 out of 5 stars,0,No,4.2,N/A,N/A,https://www.amazon.com/Reli-Sizeable-Garbage-Serious-Cleanup/dp/B07H8QG78V/ref=sr_1_102?dib=eyJ2IjoiMSJ9.2IPQ7VjR-y_otuly9OVeU0zpF8YOGNkmfi4b6Anj4YKBuCThKvzIAOhR4nHJ8QdhXOABysaQGiVXpza3HeWqhU2nbo0rlt1BvIJ9D99Vw9-9JJtPEO2FCGeaWMv8Ecu0NMutEsQqzAYk3FT5Ssp3xyBWbvNxqKBcMWbF1IkBb1VO_fDR3hyC2huEELqbR2DPEjk2wrw1csdjlUqHpjBeKHTbmwRPvaOqlCw3x2NnExPLOFGvkbFJRZlG-DbMcUV_aIJTcn6RFsDiC-RhbNdcv4pvyyzgOnYkAgX4t1NXrzE.qZ31MH_IrrRTpA5duCiN7u-nNZOwtN9Y_0C42EtDch4&dib_tag=se&keywords=bags&qid=1763313097&sr=8-102,Bags,2025-11-16 17:11:38
B0C3WWC4Q7,"Hefty Small Trash Bags, Ocean Water Scent, 4 Gallon, 52 Count",Other Bag,N/A,N/A,N/A,Unisex,7.,$0.14,,4.8 out of 5 stars,0,No,52 Count (Pack of 1),N/A,N/A,https://www.amazon.com/Hefty-Small-Trash-Ocean-Gallon/dp/B0C3WWC4Q7/ref=sr_1_103?dib=eyJ2IjoiMSJ9.2IPQ7VjR-y_otuly9OVeU0zpF8YOGNkmfi4b6Anj4YKBuCThKvzIAOhR4nHJ8QdhXOABysaQGiVXpza3HeWqhU2nbo0rlt1BvIJ9D99Vw9-9JJtPEO2FCGeaWMv8Ecu0NMutEsQqzAYk3FT5Ssp3xyBWbvNxqKBcMWbF1IkBb1VO_fDR3hyC2huEELqbR2DPEjk2wrw1csdjlUqHpjBeKHTbmwRPvaOqlCw3x2NnExPLOFGvkbFJRZlG-DbMcUV_aIJTcn6RFsDiC-RhbNdcv4pvyyzgOnYkAgX4t1NXrzE.qZ31MH_IrrRTpA5duCiN7u-nNZOwtN9Y_0C42EtDch4&dib_tag=se&keywords=bags&qid=1763313097&rdc=1&sr=8-103,Bags,2025-11-16 17:11:38
B000CCZU1K,adidas,Other Bag,N/A,N/A,N/A,Unisex,30.,30.,,4.6 out of 5 stars,0,No,4.6,N/A,N/A,https://www.amazon.com/adidas-Diablo-Duffel-Bag-Black-Size/dp/B000CCZU1K/ref=sr_1_104?dib=eyJ2IjoiMSJ9.2IPQ7VjR-y_otuly9OVeU0zpF8YOGNkmfi4b6Anj4YKBuCThKvzIAOhR4nHJ8QdhXOABysaQGiVXpza3HeWqhU2nbo0rlt1BvIJ9D99Vw9-9JJtPEO2FCGeaWMv8Ecu0NMutEsQqzAYk3FT5Ssp3xyBWbvNxqKBcMWbF1IkBb1VO_fDR3hyC2huEELqbR2DPEjk2wrw1csdjlUqHpjBeKHTbmwRPvaOqlCw3x2NnExPLOFGvkbFJRZlG-DbMcUV_aIJTcn6RFsDiC-RhbNdcv4pvyyzgOnYkAgX4t1NXrzE.qZ31MH_IrrRTpA5duCiN7u-nNZOwtN9Y_0C42EtDch4&dib_tag=se&keywords=bags&qid=1763313097&sr=8-104,Bags,2025-11-16 17:11:38
B09J1QL99Z,Reli. 55-60 Gallon Trash Bags Heavy Duty | 50 Bags | 50-60 Gallon | Large Black Garbage | Made in USA,Other Bag,N/A,N/A,Black,Unisex,23.,$0.48,,4.0 out of 5 stars,0,No,4.0,N/A,N/A,https://www.amazon.com/Reli-SuperValue-Trash-Bags-Contractor/dp/B09J1QL99Z/ref=sr_1_105?dib=eyJ2IjoiMSJ9.2IPQ7VjR-y_otuly9OVeU0zpF8YOGNkmfi4b6Anj4YKBuCThKvzIAOhR4nHJ8QdhXOABysaQGiVXpza3HeWqhU2nbo0rlt1BvIJ9D99Vw9-9JJtPEO2FCGeaWMv8Ecu0NMutEsQqzAYk3FT5Ssp3xyBWbvNxqKBcMWbF1IkBb1VO_fDR3hyC2huEELqbR2DPEjk2wrw1csdjlUqHpjBeKHTbmwRPvaOqlCw3x2NnExPLOFGvkbFJRZlG-DbMcUV_aIJTcn6RFsDiC-RhbNdcv4pvyyzgOnYkAgX4t1NXrzE.qZ31MH_IrrRTpA5duCiN7u-nNZOwtN9Y_0C42EtDch4&dib_tag=se&keywords=bags&qid=1763313097&sr=8-105,Bags,2025-11-16 17:11:38
